covered,filled,won,day,size,entry,maker_L,pnl_maker,pnl_paper
True,False,1.0,2026-05-18,3.04,0.405,0.395,,0.5776498
True,True,1.0,2026-05-18,2.26,0.445,0.425,0.575,0.5372178
True,False,1.0,2026-05-18,2.64,0.485,0.475,,0.4970162
True,False,0.0,2026-05-18,2.89,0.535,0.495,,-0.5529118000000001
True,True,0.0,2026-05-18,2.76,0.485,0.475,-0.475,-0.5029838
True,False,1.0,2026-05-18,1.9,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-05-18,5.0,0.425,0.415,0.585,0.5574049999999999
True,False,0.0,2026-05-18,4.72,0.335,0.325,,-0.3510398
True,False,1.0,2026-05-18,2.05,0.495,0.485,,0.4870018
True,False,1.0,2026-05-18,3.18,0.415,0.405,,0.5675201999999999
True,False,1.0,2026-05-18,1.35,0.505,0.495,,0.4770018
True,True,0.0,2026-05-18,1.95,0.465,0.455,-0.455,-0.4829118
True,False,0.0,2026-05-18,5.0,0.435,0.425,,-0.4526958
True,False,1.0,2026-05-18,1.0,0.515,0.505,,0.4670162
True,True,1.0,2026-05-18,3.97,0.435,0.425,0.575,0.5473041999999999
True,False,0.0,2026-05-18,5.0,0.425,0.415,,-0.44259499999999996
True,True,0.0,2026-05-18,1.87,0.455,0.445,-0.445,-0.4728542
True,False,0.0,2026-05-18,5.0,0.435,0.415,,-0.4526958
True,False,1.0,2026-05-18,3.93,0.455,0.4350000000000001,,0.5271457999999999
True,False,1.0,2026-05-18,5.0,0.415,0.405,,0.5675201999999999
True,False,1.0,2026-05-18,2.48,0.495,0.425,,0.4870018
True,False,1.0,2026-05-18,3.52,0.495,0.485,,0.4870018
True,True,1.0,2026-05-18,1.68,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-05-18,5.0,0.275,0.265,,0.710645
True,False,1.0,2026-05-18,3.59,0.405,0.395,,0.5776498
True,False,0.0,2026-05-18,2.1,0.465,0.455,,-0.4829118
True,True,1.0,2026-05-18,4.81,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-05-18,4.29,0.475,0.455,0.5449999999999999,0.507045
True,False,1.0,2026-05-18,3.31,0.445,0.435,,0.5372178
True,False,0.0,2026-05-18,5.0,0.445,0.4350000000000001,,-0.46278220000000003
True,True,0.0,2026-05-18,5.0,0.405,0.395,-0.395,-0.4223502
True,False,0.0,2026-05-18,1.96,0.475,0.46499999999999997,,-0.492955
True,True,0.0,2026-05-18,5.0,0.415,0.405,-0.405,-0.43247979999999997
True,False,0.0,2026-05-18,5.0,0.465,0.435,,-0.4829118
True,False,0.0,2026-05-18,2.0,0.535,0.525,,-0.5529118000000001
True,False,0.0,2026-05-19,5.0,0.445,0.36500000000000005,,-0.46278220000000003
True,False,0.0,2026-05-19,1.99,0.465,0.455,,-0.4829118
True,False,0.0,2026-05-19,2.58,0.435,0.425,,-0.4526958
True,False,1.0,2026-05-19,5.0,0.34500000000000003,0.3150000000000001,,0.6387298
True,True,1.0,2026-05-19,2.46,0.445,0.395,0.605,0.5372178
True,False,1.0,2026-05-19,2.86,0.445,0.435,,0.5372178
True,False,1.0,2026-05-19,2.61,0.515,0.505,,0.4670162
True,False,1.0,2026-05-19,3.44,0.405,0.395,,0.5776498
True,False,1.0,2026-05-19,1.07,0.495,0.485,,0.4870018
True,True,0.0,2026-05-19,2.43,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-05-19,3.13,0.475,0.465,0.5349999999999999,0.507045
True,False,1.0,2026-05-19,2.62,0.485,0.475,,0.4970162
True,True,1.0,2026-05-19,2.9,0.475,0.465,0.5349999999999999,0.507045
True,True,1.0,2026-05-19,2.28,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-05-19,2.64,0.435,0.425,0.575,0.5473041999999999
True,False,0.0,2026-05-19,5.0,0.445,0.4350000000000001,,-0.46278220000000003
True,False,0.0,2026-05-19,5.0,0.23500000000000001,0.225,,-0.24794380000000002
True,False,1.0,2026-05-19,3.78,0.455,0.445,,0.5271457999999999
True,True,0.0,2026-05-19,2.96,0.485,0.465,-0.465,-0.5029838
True,True,1.0,2026-05-19,1.43,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-05-19,1.69,0.505,0.495,0.505,0.4770018
True,False,0.0,2026-05-19,2.54,0.475,0.465,,-0.492955
True,False,1.0,2026-05-19,5.0,0.415,0.405,,0.5675201999999999
True,False,1.0,2026-05-19,3.85,0.475,0.465,,0.507045
True,False,1.0,2026-05-19,4.73,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-05-19,1.36,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-05-19,1.07,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-05-19,3.43,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-05-19,2.29,0.505,0.495,,0.4770018
True,True,1.0,2026-05-19,4.64,0.455,0.4350000000000001,0.565,0.5271457999999999
True,False,0.0,2026-05-19,1.0,0.525,0.45499999999999996,,-0.5429550000000001
True,False,0.0,2026-05-19,4.0,0.475,0.425,,-0.492955
True,False,1.0,2026-05-19,2.55,0.505,0.495,,0.4770018
True,False,1.0,2026-05-19,4.25,0.505,0.495,,0.4770018
True,True,1.0,2026-05-19,4.38,0.435,0.425,0.575,0.5473041999999999
True,False,1.0,2026-05-19,3.27,0.425,0.415,,0.5574049999999999
True,False,1.0,2026-05-19,1.85,0.515,0.505,,0.4670162
True,True,1.0,2026-05-19,1.0,0.5650000000000001,0.535,0.46499999999999997,0.41730419999999996
True,True,0.0,2026-05-19,2.41,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-05-19,5.0,0.485,0.475,0.525,0.4970162
True,False,1.0,2026-05-19,2.42,0.515,0.505,,0.4670162
True,True,1.0,2026-05-19,4.47,0.485,0.475,0.525,0.4970162
True,False,0.0,2026-05-19,4.49,0.385,0.375,,-0.4020478
True,True,0.0,2026-05-19,1.0,0.505,0.495,-0.495,-0.5229982
True,False,1.0,2026-05-19,5.0,0.445,0.435,,0.5372178
True,True,1.0,2026-05-19,5.0,0.435,0.425,0.575,0.5473041999999999
True,False,0.0,2026-05-19,5.0,0.405,0.335,,-0.4223502
True,False,0.0,2026-05-19,4.29,0.405,0.395,,-0.4223502
True,True,1.0,2026-05-19,2.81,0.535,0.525,0.475,0.4470882
True,False,1.0,2026-05-19,5.0,0.405,0.385,,0.5776498
True,True,0.0,2026-05-19,5.0,0.455,0.445,-0.445,-0.4728542
True,False,1.0,2026-05-19,4.41,0.475,0.465,,0.507045
True,False,1.0,2026-05-19,3.31,0.505,0.495,,0.4770018
True,False,0.0,2026-05-19,5.0,0.405,0.395,,-0.4223502
True,True,1.0,2026-05-19,4.23,0.485,0.475,0.525,0.4970162
True,False,1.0,2026-05-19,4.81,0.485,0.475,,0.4970162
True,True,1.0,2026-05-19,5.0,0.445,0.435,0.565,0.5372178
True,True,1.0,2026-05-19,2.38,0.525,0.515,0.485,0.457045
True,False,1.0,2026-05-19,3.31,0.525,0.515,,0.457045
True,True,1.0,2026-05-19,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-05-19,4.75,0.535,0.525,0.475,0.4470882
True,True,1.0,2026-05-19,5.0,0.425,0.415,0.585,0.5574049999999999
True,False,1.0,2026-05-19,5.0,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-05-19,5.0,0.455,0.415,,0.5271457999999999
True,True,0.0,2026-05-19,5.0,0.435,0.425,-0.425,-0.4526958
True,True,1.0,2026-05-19,1.98,0.535,0.525,0.475,0.4470882
True,True,1.0,2026-05-19,3.47,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-05-19,5.0,0.295,0.285,,0.6900258
True,False,1.0,2026-05-19,5.0,0.445,0.395,,0.5372178
True,True,1.0,2026-05-19,3.55,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,0.0,2026-05-19,5.0,0.435,0.425,,-0.4526958
True,False,1.0,2026-05-19,5.0,0.485,0.475,,0.4970162
True,True,1.0,2026-05-19,3.13,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-05-19,5.0,0.445,0.435,-0.435,-0.46278220000000003
True,True,1.0,2026-05-19,5.0,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-05-19,5.0,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-05-19,5.0,0.415,0.405,0.595,0.5675201999999999
True,True,1.0,2026-05-19,5.0,0.405,0.395,0.605,0.5776498
True,False,0.0,2026-05-19,5.0,0.34500000000000003,0.335,,-0.36127020000000004
True,False,1.0,2026-05-19,1.32,0.515,0.505,,0.4670162
True,False,1.0,2026-05-19,3.76,0.475,0.46499999999999997,,0.507045
True,True,1.0,2026-05-19,5.0,0.405,0.395,0.605,0.5776498
True,False,1.0,2026-05-19,5.0,0.425,0.415,,0.5574049999999999
True,True,0.0,2026-05-19,4.54,0.475,0.465,-0.465,-0.492955
